dataset,predicted_ranking,predicted_ranking_weights,predicted_ranking_mae,true_ranking,true_ranking_weights,true_ranking_mae
page-blocks,"['MS', 'SMM', 'SORD', 'DyS', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC']","[0.13660996 0.12784265 0.12537472 0.12090029 0.10379704 0.10304084
 0.10198215 0.08094459 0.04631721 0.02661821 0.02657234]","[np.float64(0.02546033333333332), np.float64(0.027206375000000005), np.float64(0.027741916666666696), np.float64(0.028768625000000023), np.float64(0.03350900000000003), np.float64(0.033754916666666704), np.float64(0.03410533333333334), np.float64(0.04296933333333328), np.float64(0.07509380000000004), np.float64(0.1306674999999999), np.float64(0.13089308333333344)]","['SORD', 'DyS', 'SMM', 'X', 'MS', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC']","[0.13043594 0.12367103 0.12189302 0.11667435 0.11614159 0.10869662
 0.10325443 0.09820467 0.0379627  0.02244266 0.02062298]","[np.float64(0.029249999999999998), np.float64(0.03085), np.float64(0.0313), np.float64(0.0327), np.float64(0.032850000000000004), np.float64(0.0351), np.float64(0.036950000000000004), np.float64(0.03885), np.float64(0.1005), np.float64(0.17), np.float64(0.185)]"
parity5_plus_5,"['DyS', 'MAX', 'HDy', 'SORD', 'CC', 'PCC', 'ACC', 'PACC', 'SMM', 'MS', 'X']","[0.11391065 0.10818464 0.10797822 0.10536467 0.09236181 0.08878591
 0.08710978 0.08310176 0.07400894 0.07116475 0.06802888]","[np.float64(0.11688341666666664), np.float64(0.12306983333333334), np.float64(0.12330509999999999), np.float64(0.12636366666666668), np.float64(0.14415336666666664), np.float64(0.14995921428571424), np.float64(0.1528446666666667), np.float64(0.1602164166666668), np.float64(0.17990078333333334), np.float64(0.18709075000000017), np.float64(0.19571491666666663)]","['PCC', 'SMM', 'MS', 'CC', 'PACC', 'ACC', 'MAX', 'X', 'SORD', 'DyS', 'HDy']","[0.10106244 0.10075474 0.0968831  0.09668849 0.09564056 0.08685468
 0.08685468 0.08685468 0.08649994 0.08380281 0.07810387]","[np.float64(0.26195), np.float64(0.26275), np.float64(0.27325), np.float64(0.2738), np.float64(0.2768), np.float64(0.3048), np.float64(0.3048), np.float64(0.3048), np.float64(0.30605), np.float64(0.3159), np.float64(0.33895000000000003)]"
pendigits,"['PCC', 'CC', 'PACC', 'MAX', 'HDy', 'ACC', 'SMM', 'DyS', 'SORD', 'MS', 'X']","[0.19499696 0.18696393 0.08051842 0.07754983 0.07744375 0.07461092
 0.06839098 0.06703436 0.06391166 0.05506689 0.0535123 ]","[np.float64(0.06634133333333331), np.float64(0.06919173214285712), np.float64(0.16066333333333332), np.float64(0.16681349999999995), np.float64(0.16704200000000008), np.float64(0.17338424999999988), np.float64(0.189153), np.float64(0.19298099999999974), np.float64(0.2024099999999999), np.float64(0.23492079166666674), np.float64(0.24174549999999975)]","['DyS', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'SMM', 'CC', 'PACC', 'HDy', 'PCC']","[0.14176068 0.12978091 0.1181339  0.10591315 0.10238272 0.10181707
 0.09750735 0.06247081 0.05925688 0.04824316 0.03273337]","[np.float64(0.006500000000000001), np.float64(0.0070999999999999995), np.float64(0.0078000000000000005), np.float64(0.0087), np.float64(0.009000000000000001), np.float64(0.00905), np.float64(0.00945), np.float64(0.014750000000000001), np.float64(0.01555), np.float64(0.0191), np.float64(0.028149999999999998)]"
phoneme,"['DyS', 'MS', 'SORD', 'MAX', 'HDy', 'SMM', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.13191134 0.11990692 0.11984558 0.11697422 0.10946672 0.10728461
 0.10350493 0.07599968 0.04262404 0.03819753 0.03428443]","[np.float64(0.05460750000000004), np.float64(0.06007449999999997), np.float64(0.06010524999999993), np.float64(0.06158064999999999), np.float64(0.06580399999999997), np.float64(0.06714241666666662), np.float64(0.06959424999999991), np.float64(0.09478129999999994), np.float64(0.16899733333333358), np.float64(0.1885815000000001), np.float64(0.2101054999999998)]","['DyS', 'HDy', 'SORD', 'SMM', 'MS', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC']","[0.12977258 0.12458619 0.11658431 0.11353816 0.11273483 0.10421417
 0.10376172 0.08390796 0.04627257 0.032867   0.03176051]","[np.float64(0.05525), np.float64(0.05755), np.float64(0.061500000000000006), np.float64(0.06315), np.float64(0.0636), np.float64(0.0688), np.float64(0.0691), np.float64(0.08545), np.float64(0.15495), np.float64(0.21815), np.float64(0.22575)]"
php50jXam,"['PCC', 'HDy', 'CC', 'SMM', 'DyS', 'SORD', 'MAX', 'ACC', 'MS', 'X', 'PACC']","[0.13728338 0.13389324 0.10285845 0.09772581 0.090311   0.08426048
 0.08185487 0.07658655 0.0721773  0.06725872 0.0557902 ]","[np.float64(0.04261500000000001), np.float64(0.04369399999999997), np.float64(0.056877499999999935), np.float64(0.05986475000000009), np.float64(0.06477983333333338), np.float64(0.0694315), np.float64(0.07147199999999997), np.float64(0.07638849999999986), np.float64(0.08105499999999996), np.float64(0.08698250000000003), np.float64(0.10486306666666673)]","['DyS', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'SMM', 'HDy', 'CC', 'PCC', 'PACC']","[0.17067965 0.11505073 0.10786006 0.10638252 0.10565883 0.09082952
 0.09030144 0.08977947 0.05795466 0.03546084 0.03004226]","[np.float64(0.00455), np.float64(0.006750000000000001), np.float64(0.0072), np.float64(0.0073), np.float64(0.00735), np.float64(0.00855), np.float64(0.0086), np.float64(0.00865), np.float64(0.0134), np.float64(0.0219), np.float64(0.025849999999999998)]"
phpGUrE90,"['SMM', 'DyS', 'SORD', 'HDy', 'MS', 'MAX', 'ACC', 'X', 'CC', 'PACC', 'PCC']","[0.12299945 0.12056727 0.11819256 0.11400481 0.10810728 0.0951531
 0.0912955  0.08773891 0.05278029 0.05012966 0.03903118]","[np.float64(0.037761250000000024), np.float64(0.03852299999999996), np.float64(0.03929700000000002), np.float64(0.04074050000000005), np.float64(0.04296300000000003), np.float64(0.048811999999999946), np.float64(0.05087449999999996), np.float64(0.05293674999999994), np.float64(0.08799899999999992), np.float64(0.09265199999999991), np.float64(0.11899750000000006)]","['HDy', 'DyS', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'PACC', 'X', 'CC', 'PCC']","[0.14509125 0.11976623 0.11693153 0.11077034 0.10154896 0.09056567
 0.08562144 0.06786205 0.0676298  0.0604325  0.03378022]","[np.float64(0.034050000000000004), np.float64(0.04125), np.float64(0.042249999999999996), np.float64(0.0446), np.float64(0.04865), np.float64(0.05455), np.float64(0.0577), np.float64(0.0728), np.float64(0.07305), np.float64(0.08175), np.float64(0.14625)]"
phpMD2hR6,"['SORD', 'DyS', 'X', 'MAX', 'SMM', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.12878542 0.12753914 0.11713641 0.11232463 0.11214995 0.11149968
 0.10351981 0.0744779  0.04375288 0.03688901 0.03192516]","[np.float64(0.05677062499999997), np.float64(0.05732537500000003), np.float64(0.06241636428571428), np.float64(0.0650901666666667), np.float64(0.06519154999999999), np.float64(0.06557174999999996), np.float64(0.070626375), np.float64(0.09816641666666667), np.float64(0.16710279166666658), np.float64(0.19819533333333328), np.float64(0.22901154166666676)]","['DyS', 'MAX', 'SMM', 'HDy', 'MS', 'SORD', 'X', 'ACC', 'PCC', 'CC', 'PACC']","[0.16819993 0.13411732 0.12265844 0.11312892 0.11176443 0.11151987
 0.08543936 0.07275458 0.03256523 0.02832152 0.0195304 ]","[np.float64(0.030300000000000004), np.float64(0.038), np.float64(0.041550000000000004), np.float64(0.04505), np.float64(0.0456), np.float64(0.045700000000000005), np.float64(0.05965), np.float64(0.07005), np.float64(0.1565), np.float64(0.17995), np.float64(0.26095)]"
phpV5QYya,"['SMM', 'DyS', 'MAX', 'X', 'SORD', 'HDy', 'ACC', 'MS', 'PACC', 'CC', 'PCC']","[0.12734901 0.11769486 0.10969336 0.10960457 0.10132921 0.09802279
 0.09556782 0.09185257 0.06974705 0.0440994  0.03503937]","[np.float64(0.03764208333333334), np.float64(0.040729750000000016), np.float64(0.04370074999999999), np.float64(0.04373615), np.float64(0.047308), np.float64(0.048903749999999996), np.float64(0.05015999999999999), np.float64(0.05218887500000001), np.float64(0.06872953333333336), np.float64(0.10870174999999999), np.float64(0.13680846666666668)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.12801459 0.12350459 0.10981492 0.10748395 0.10723104 0.09114639
 0.09114639 0.0886638  0.06653021 0.04910904 0.03735508]","[np.float64(0.0178), np.float64(0.01845), np.float64(0.02075), np.float64(0.0212), np.float64(0.02125), np.float64(0.025), np.float64(0.025), np.float64(0.025699999999999997), np.float64(0.03425), np.float64(0.0464), np.float64(0.061000000000000006)]"
phpWfYmlu,"['DyS', 'SORD', 'SMM', 'MAX', 'MS', 'HDy', 'X', 'ACC', 'CC', 'PACC', 'PCC']","[0.13768696 0.12584743 0.12431982 0.11755603 0.10831402 0.10459228
 0.08630883 0.08331911 0.03923915 0.0378812  0.03493518]","[np.float64(0.04589772499999999), np.float64(0.05021570833333328), np.float64(0.05083275000000004), np.float64(0.05375749999999997), np.float64(0.05834441666666662), np.float64(0.06042049999999993), np.float64(0.07321983333333336), np.float64(0.07584716666666677), np.float64(0.1610513333333334), np.float64(0.16682466666666682), np.float64(0.18089266666666654)]","['DyS', 'SORD', 'MS', 'SMM', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.12544883 0.12227773 0.11809831 0.11684316 0.1028339  0.10145358
 0.09499817 0.09331225 0.04748044 0.04397552 0.03327812]","[np.float64(0.0482), np.float64(0.04945), np.float64(0.0512), np.float64(0.05175), np.float64(0.0588), np.float64(0.0596), np.float64(0.06365), np.float64(0.06480000000000001), np.float64(0.12735), np.float64(0.1375), np.float64(0.18170000000000003)]"
phphQEck0,"['MAX', 'SORD', 'SMM', 'X', 'DyS', 'MS', 'HDy', 'ACC', 'PCC', 'CC', 'PACC']","[0.14854667 0.1412722  0.13737553 0.1264329  0.10052559 0.09896281
 0.09666311 0.04989536 0.04255694 0.02967944 0.02808945]","[np.float64(0.04783898333333332), np.float64(0.05030233333333335), np.float64(0.05172916666666666), np.float64(0.05620626666666669), np.float64(0.07069166666666665), np.float64(0.07180799999999998), np.float64(0.07351637499999998), np.float64(0.14242450000000004), np.float64(0.16698383333333325), np.float64(0.23943583333333326), np.float64(0.25298902380952387)]","['DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC']","[0.17989136 0.1363765  0.11537336 0.110256   0.1098132  0.10015929
 0.0851822  0.0823599  0.03489915 0.02720745 0.01848157]","[np.float64(0.0152), np.float64(0.02005), np.float64(0.023700000000000002), np.float64(0.0248), np.float64(0.024900000000000002), np.float64(0.0273), np.float64(0.0321), np.float64(0.0332), np.float64(0.07835), np.float64(0.1005), np.float64(0.14795)]"
phplE7q6h,"['SORD', 'MAX', 'DyS', 'X', 'HDy', 'SMM', 'MS', 'ACC', 'CC', 'PCC', 'PACC']","[0.12875687 0.12314866 0.11913825 0.10398115 0.10053981 0.09274463
 0.0885371  0.08807513 0.0557371  0.05237878 0.04696254]","[np.float64(0.07249650000000007), np.float64(0.07579799999999996), np.float64(0.07834949999999989), np.float64(0.0897703333333335), np.float64(0.09284305000000005), np.float64(0.10064650000000011), np.float64(0.10542949999999995), np.float64(0.10598250000000002), np.float64(0.1674723333333336), np.float64(0.17821000000000006), np.float64(0.1987631666666665)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'PCC', 'CC', 'PACC']","[0.12939677 0.12691505 0.11699701 0.11560711 0.10941387 0.08315344
 0.08199939 0.08019087 0.06546647 0.05777327 0.03308675]","[np.float64(0.12785), np.float64(0.13035), np.float64(0.1414), np.float64(0.1431), np.float64(0.1512), np.float64(0.19895), np.float64(0.20175), np.float64(0.20629999999999998), np.float64(0.2527), np.float64(0.28635), np.float64(0.5)]"
phpmPOD5A,"['SMM', 'SORD', 'MAX', 'DyS', 'MS', 'X', 'ACC', 'HDy', 'PACC', 'PCC', 'CC']","[0.14216056 0.12318894 0.12031478 0.11315105 0.10412154 0.09996689
 0.09030924 0.08268184 0.04493225 0.04047232 0.03870058]","[np.float64(0.07046561904761911), np.float64(0.08131762499999995), np.float64(0.0832601916666667), np.float64(0.08853149999999994), np.float64(0.096209025), np.float64(0.10020749999999992), np.float64(0.11092366666666663), np.float64(0.12115637500000004), np.float64(0.22294523809523809), np.float64(0.24751316666666676), np.float64(0.2588445)]","['HDy', 'SORD', 'SMM', 'PACC', 'PCC', 'MAX', 'X', 'DyS', 'ACC', 'CC', 'MS']","[0.12286909 0.10802002 0.09490638 0.09068124 0.09068124 0.08362805
 0.08362805 0.08237885 0.08106903 0.08106903 0.08106903]","[np.float64(0.3299), np.float64(0.37525), np.float64(0.42710000000000004), np.float64(0.447), np.float64(0.447), np.float64(0.48469999999999996), np.float64(0.48469999999999996), np.float64(0.49205), np.float64(0.5), np.float64(0.5), np.float64(0.5)]"
phpwRjVjk,"['HDy', 'DyS', 'SORD', 'MAX', 'MS', 'SMM', 'X', 'PCC', 'ACC', 'CC', 'PACC']","[0.22951899 0.16538977 0.12198309 0.11087129 0.07775023 0.05744491
 0.05670604 0.05621286 0.04878458 0.04333263 0.0320056 ]","[np.float64(0.06138404166666658), np.float64(0.08518545833333344), np.float64(0.11549799999999984), np.float64(0.12707350000000017), np.float64(0.18120592857142867), np.float64(0.24525764999999985), np.float64(0.2484533333333336), np.float64(0.25063310000000005), np.float64(0.2887962500000002), np.float64(0.3251315000000002), np.float64(0.44019813333333346)]","['HDy', 'DyS', 'MAX', 'SORD', 'MS', 'PCC', 'X', 'ACC', 'SMM', 'CC', 'PACC']","[0.26593233 0.17114768 0.1113086  0.1113086  0.06825701 0.05495598
 0.05394074 0.04674457 0.0444174  0.04308024 0.02890684]","[np.float64(0.05435), np.float64(0.08445), np.float64(0.12985), np.float64(0.12985), np.float64(0.21175), np.float64(0.263), np.float64(0.26795), np.float64(0.30920000000000003), np.float64(0.32539999999999997), np.float64(0.33549999999999996), np.float64(0.5)]"
phpxijhaP,"['HDy', 'SORD', 'ACC', 'MS', 'CC', 'PCC', 'SMM', 'MAX', 'DyS', 'PACC', 'X']","[0.10800297 0.10457741 0.1009253  0.10017859 0.09445481 0.08697511
 0.08619419 0.08180221 0.08058035 0.07901675 0.07729232]","[np.float64(0.06867100000000005), np.float64(0.0709204), np.float64(0.07348675), np.float64(0.07403449999999985), np.float64(0.07852084999999988), np.float64(0.08527349999999993), np.float64(0.08604608333333345), np.float64(0.09066591666666664), np.float64(0.09204070833333328), np.float64(0.09386202500000008), np.float64(0.09595613333333337)]","['SMM', 'SORD', 'DyS', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC']","[0.11400371 0.11152537 0.11092253 0.10577664 0.1052342  0.09000293
 0.08960991 0.08586054 0.07516728 0.06493882 0.04695805]","[np.float64(0.009000000000000001), np.float64(0.0092), np.float64(0.009250000000000001), np.float64(0.0097), np.float64(0.00975), np.float64(0.011399999999999999), np.float64(0.01145), np.float64(0.01195), np.float64(0.01365), np.float64(0.0158), np.float64(0.02185)]"
pol,"['SMM', 'DyS', 'SORD', 'MS', 'HDy', 'ACC', 'MAX', 'X', 'CC', 'PCC', 'PACC']","[0.14694305 0.13135237 0.11812278 0.11075085 0.10542821 0.08619304
 0.08207114 0.0799189  0.05349135 0.05034227 0.03538605]","[np.float64(0.05825683333333335), np.float64(0.06517154166666664), np.float64(0.07247066666666663), np.float64(0.07729454166666669), np.float64(0.08119683333333333), np.float64(0.09931703333333335), np.float64(0.10430507500000001), np.float64(0.10711404166666667), np.float64(0.16003404166666674), np.float64(0.17004471428571435), np.float64(0.24191558333333352)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'ACC', 'HDy', 'X', 'PACC', 'CC', 'PCC']","[0.12169541 0.1156832  0.11470615 0.11451271 0.10899846 0.10045272
 0.09700863 0.08750778 0.06346359 0.04657479 0.02939655]","[np.float64(0.0279), np.float64(0.02935), np.float64(0.0296), np.float64(0.02965), np.float64(0.03115), np.float64(0.0338), np.float64(0.035), np.float64(0.0388), np.float64(0.0535), np.float64(0.0729), np.float64(0.1155)]"
pollen,"['DyS', 'HDy', 'ACC', 'SMM', 'SORD', 'MAX', 'PCC', 'MS', 'X', 'CC', 'PACC']","[0.12132959 0.11532595 0.10638005 0.10284875 0.1001694  0.09698345
 0.09020712 0.07660682 0.07266159 0.06342836 0.05405892]","[np.float64(0.1643758333333334), np.float64(0.1729329166666668), np.float64(0.18747549166666663), np.float64(0.19391244166666652), np.float64(0.19909925000000026), np.float64(0.20563974999999995), np.float64(0.22108733333333333), np.float64(0.26033783333333316), np.float64(0.274473107142857), np.float64(0.31442800000000004), np.float64(0.3689243333333333)]","['PCC', 'CC', 'MS', 'SORD', 'HDy', 'DyS', 'ACC', 'MAX', 'X', 'SMM', 'PACC']","[0.14020998 0.12072426 0.09324877 0.08498554 0.08340924 0.08268915
 0.08223734 0.08223734 0.07825812 0.07824981 0.07375045]","[np.float64(0.263), np.float64(0.30545), np.float64(0.39545), np.float64(0.4339), np.float64(0.4421), np.float64(0.44595), np.float64(0.4484), np.float64(0.4484), np.float64(0.47119999999999995), np.float64(0.47125), np.float64(0.5)]"
puma32H,"['SMM', 'X', 'MAX', 'DyS', 'MS', 'SORD', 'HDy', 'ACC', 'CC', 'PCC', 'PACC']","[0.1438469  0.13896413 0.11570916 0.10052306 0.09067989 0.0873836
 0.082197   0.07367186 0.05931053 0.05715702 0.05055682]","[np.float64(0.07224052500000001), np.float64(0.07477883333333339), np.float64(0.08980771666666666), np.float64(0.10337504166666665), np.float64(0.11459625), np.float64(0.1189190583333334), np.float64(0.12642280833333325), np.float64(0.1410521666666667), np.float64(0.17520624999999992), np.float64(0.18180750000000015), np.float64(0.20554249999999996)]","['MAX', 'DyS', 'SORD', 'ACC', 'X', 'HDy', 'MS', 'SMM', 'CC', 'PACC', 'PCC']","[0.10653022 0.10592625 0.10442343 0.10419944 0.10419944 0.10239835
 0.09762415 0.09735026 0.06456377 0.06274577 0.05003892]","[np.float64(0.114), np.float64(0.11465), np.float64(0.11630000000000001), np.float64(0.11654999999999999), np.float64(0.11654999999999999), np.float64(0.1186), np.float64(0.1244), np.float64(0.12475), np.float64(0.1881), np.float64(0.19355), np.float64(0.2427)]"
puma8NH,"['DyS', 'SORD', 'MAX', 'MS', 'HDy', 'SMM', 'X', 'ACC', 'CC', 'PACC', 'PCC']","[0.14298132 0.13065218 0.1159746  0.10068416 0.09940343 0.09867813
 0.09825045 0.08219632 0.04881469 0.04175559 0.04060914]","[np.float64(0.042713083333333346), np.float64(0.046743749999999966), np.float64(0.052659575), np.float64(0.06065674166666663), np.float64(0.06143825), np.float64(0.061889833333333304), np.float64(0.06215923333333337), np.float64(0.07429983333333336), np.float64(0.12510933333333324), np.float64(0.1462600166666667), np.float64(0.150389125)]","['DyS', 'X', 'HDy', 'ACC', 'MAX', 'SORD', 'MS', 'SMM', 'CC', 'PACC', 'PCC']","[0.13510989 0.11481169 0.1130862  0.11282533 0.10954038 0.10749402
 0.09608994 0.0932503  0.05078897 0.03863332 0.02836994]","[np.float64(0.0362), np.float64(0.0426), np.float64(0.043250000000000004), np.float64(0.04335), np.float64(0.044649999999999995), np.float64(0.0455), np.float64(0.0509), np.float64(0.052450000000000004), np.float64(0.09630000000000001), np.float64(0.1266), np.float64(0.17240000000000003)]"
quake,"['SMM', 'MS', 'HDy', 'DyS', 'SORD', 'X', 'MAX', 'ACC', 'PCC', 'PACC', 'CC']","[0.13068635 0.12670728 0.11124111 0.10710381 0.10373487 0.08976002
 0.08919498 0.08776668 0.06491673 0.0453623  0.04352586]","[np.float64(0.11954400000000004), np.float64(0.12329811666666673), np.float64(0.14044059999999994), np.float64(0.14586566666666664), np.float64(0.15060286309523807), np.float64(0.17405042499999993), np.float64(0.175153), np.float64(0.17800341666666658), np.float64(0.2406585750000001), np.float64(0.3443998333333335), np.float64(0.35893074999999997)]","['PCC', 'DyS', 'MAX', 'HDy', 'SORD', 'SMM', 'ACC', 'X', 'CC', 'MS', 'PACC']","[0.11971507 0.11009733 0.10663375 0.10622492 0.09341004 0.09060761
 0.0850338  0.08447022 0.0726783  0.06740462 0.06372433]","[np.float64(0.26615), np.float64(0.2894), np.float64(0.2988), np.float64(0.29995), np.float64(0.3411), np.float64(0.35165), np.float64(0.3747), np.float64(0.3772), np.float64(0.4384), np.float64(0.4727), np.float64(0.5)]"
space_ga,"['ACC', 'CC', 'PCC', 'X', 'SMM', 'DyS', 'PACC', 'HDy', 'MAX', 'MS', 'SORD']","[0.13136686 0.11260161 0.10937134 0.09636415 0.09022346 0.0809177
 0.07871599 0.07759307 0.07749858 0.07316785 0.07217938]","[np.float64(0.13080221666666675), np.float64(0.15260062500000002), np.float64(0.15710766666666665), np.float64(0.17831399999999994), np.float64(0.19045020833333332), np.float64(0.2123525000000001), np.float64(0.2182920833333333), np.float64(0.2214511666666667), np.float64(0.2217211666666666), np.float64(0.23484462499999995), np.float64(0.23806075000000024)]","['MS', 'SMM', 'SORD', 'DyS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.11892338 0.11845333 0.11829747 0.11721783 0.10345923 0.10135972
 0.09636235 0.09483763 0.05211946 0.04655933 0.03241026]","[np.float64(0.0378), np.float64(0.03795), np.float64(0.038000000000000006), np.float64(0.03835), np.float64(0.043449999999999996), np.float64(0.04435000000000001), np.float64(0.04665), np.float64(0.047400000000000005), np.float64(0.08625), np.float64(0.09655), np.float64(0.13870000000000002)]"
spambase,"['SMM', 'DyS', 'MAX', 'HDy', 'SORD', 'X', 'MS', 'ACC', 'PACC', 'CC', 'PCC']","[0.12756188 0.12674249 0.12461732 0.10665414 0.10605704 0.10054674
 0.09557345 0.09217883 0.04661668 0.03746818 0.03598325]","[np.float64(0.030703999999999954), np.float64(0.03090249999999997), np.float64(0.03142949999999996), np.float64(0.03672300000000004), np.float64(0.03692974999999999), np.float64(0.038953625000000075), np.float64(0.04098062500000003), np.float64(0.04248980000000004), np.float64(0.08401841666666661), np.float64(0.10453295833333331), np.float64(0.10884675000000016)]","['DyS', 'MS', 'SORD', 'MAX', 'SMM', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.11993653 0.11356822 0.11306792 0.11208042 0.11111003 0.10898691
 0.09777683 0.09649029 0.05501911 0.04176797 0.03019578]","[np.float64(0.021400000000000002), np.float64(0.022600000000000002), np.float64(0.0227), np.float64(0.0229), np.float64(0.0231), np.float64(0.02355), np.float64(0.02625), np.float64(0.026600000000000002), np.float64(0.04665), np.float64(0.061450000000000005), np.float64(0.085)]"
sylva_prior,"['MAX', 'X', 'MS', 'SORD', 'DyS', 'SMM', 'HDy', 'ACC', 'CC', 'PACC', 'PCC']","[0.14127073 0.13608544 0.11761539 0.11639168 0.10747978 0.09267904
 0.07655471 0.06735783 0.05120845 0.04724263 0.04611431]","[np.float64(0.05384724999999998), np.float64(0.05589900000000002), np.float64(0.06467725000000003), np.float64(0.06535724999999998), np.float64(0.07077647499999998), np.float64(0.08207939999999998), np.float64(0.09936737500000006), np.float64(0.11293475000000004), np.float64(0.14855049999999997), np.float64(0.16102066666666673), np.float64(0.1649605)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'CC', 'ACC', 'HDy', 'PACC', 'PCC']","[0.15241931 0.14049084 0.13242989 0.13135322 0.11458473 0.0991193
 0.08828659 0.0623801  0.03119005 0.03003057 0.0177154 ]","[np.float64(0.0053), np.float64(0.005750000000000001), np.float64(0.0060999999999999995), np.float64(0.00615), np.float64(0.00705), np.float64(0.008150000000000001), np.float64(0.00915), np.float64(0.01295), np.float64(0.0259), np.float64(0.0269), np.float64(0.0456)]"
visualizing_soil,"['SORD', 'DyS', 'MAX', 'SMM', 'HDy', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.13499014 0.13118671 0.12670748 0.12223248 0.10494347 0.09161646
 0.08952397 0.07484715 0.04554603 0.04253892 0.03586719]","[np.float64(0.044988666666666656), np.float64(0.046293), np.float64(0.04792949999999999), np.float64(0.049684224999999985), np.float64(0.05786950000000001), np.float64(0.0662875), np.float64(0.067836875), np.float64(0.08113904166666662), np.float64(0.1333382083333333), np.float64(0.14276400000000003), np.float64(0.1693198333333333)]","['DyS', 'SORD', 'ACC', 'HDy', 'MS', 'MAX', 'X', 'CC', 'SMM', 'PACC', 'PCC']","[0.15517503 0.10398327 0.10292221 0.1018826  0.10086377 0.09888605
 0.09888605 0.08547777 0.06724251 0.04543413 0.0392466 ]","[np.float64(0.0032500000000000003), np.float64(0.00485), np.float64(0.0049), np.float64(0.0049499999999999995), np.float64(0.005), np.float64(0.0051), np.float64(0.0051), np.float64(0.0059), np.float64(0.0075), np.float64(0.0111), np.float64(0.012849999999999999)]"
wind,"['DyS', 'HDy', 'MS', 'ACC', 'SORD', 'SMM', 'X', 'MAX', 'PACC', 'CC', 'PCC']","[0.12509764 0.1218541  0.11830341 0.10716695 0.10711818 0.10458466
 0.09922476 0.09590839 0.04345447 0.04172104 0.03556639]","[np.float64(0.03881141666666665), np.float64(0.03984450595238095), np.float64(0.04104037499999995), np.float64(0.04530516666666666), np.float64(0.045325791666666664), np.float64(0.04642379166666668), np.float64(0.04893150000000003), np.float64(0.05062347857142858), np.float64(0.11173111666666673), np.float64(0.11637333333333327), np.float64(0.13651137500000002)]","['DyS', 'MS', 'SMM', 'SORD', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC']","[0.12468742 0.11946491 0.11925679 0.11822694 0.10831233 0.09338799
 0.09250459 0.08901612 0.06403498 0.04096553 0.0301424 ]","[np.float64(0.027450000000000002), np.float64(0.028650000000000002), np.float64(0.0287), np.float64(0.02895), np.float64(0.0316), np.float64(0.03665), np.float64(0.037000000000000005), np.float64(0.038450000000000005), np.float64(0.05345), np.float64(0.08355), np.float64(0.11355)]"
winetype,"['MS', 'SORD', 'DyS', 'X', 'ACC', 'MAX', 'HDy', 'SMM', 'CC', 'PACC', 'PCC']","[0.14365508 0.14046619 0.13734145 0.11124235 0.10043925 0.08350901
 0.08294812 0.07824889 0.04508693 0.04359827 0.03346445]","[np.float64(0.024294216666666674), np.float64(0.024845750000000014), np.float64(0.02541102976190477), np.float64(0.03137283333333332), np.float64(0.034747249999999986), np.float64(0.04179174999999999), np.float64(0.042074341666666626), np.float64(0.04460111666666668), np.float64(0.07740575000000004), np.float64(0.0800487666666667), np.float64(0.10428941666666666)]","['SORD', 'DyS', 'MS', 'MAX', 'SMM', 'ACC', 'X', 'CC', 'HDy', 'PACC', 'PCC']","[0.11497467 0.11391986 0.11186725 0.10523106 0.1034772  0.10095337
 0.09933812 0.08806571 0.06569981 0.05494365 0.04152931]","[np.float64(0.0054), np.float64(0.00545), np.float64(0.00555), np.float64(0.0059), np.float64(0.006), np.float64(0.00615), np.float64(0.00625), np.float64(0.00705), np.float64(0.00945), np.float64(0.011300000000000001), np.float64(0.014950000000000001)]"
